"","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__6","no_B_cell",5.27860312300542,0.134563617475584,0.175571400884216,0.766432441718254,0.443419035673513,0.999766123505785
"g__Novosphingobium6","no_B_cell",3.21468283152942,-0.0980856558766675,0.163391481044056,-0.600310709284898,0.548299182847883,0.999766123505785
"g__Sphingobium6","no_B_cell",12.3576915964572,-0.785027063750612,0.220610112846959,-3.55843643620816,0.000373069048084461,0.00604371857896827
"g__Sphingomonas6","no_B_cell",5.09435924671638,0.0221760184481348,0.123764540102534,0.179179096288507,0.857797076844543,0.999766123505785
"g__Sphingopyxis1","no_B_cell",1.00829098055674,-0.00382712514615398,0.279237508366258,-0.0137056270432487,0.989064834138412,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__5","no_B_cell",2.02859133826382,-0.013045394351983,0.197713667566785,-0.0659812470858975,0.947392755572814,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Alcaligenaceae_g__1","no_B_cell",1.00828767342214,-0.00382706841101455,0.279237501066406,-0.0137054242227459,0.989064995950561,0.999766123505785
"g__Achromobacter6","no_B_cell",3.94158322123095,-0.244219036191649,0.179695089140562,-1.35907462668952,0.174122942192714,0.772033736650627
"g__Sutterella6","no_B_cell",177.725139678888,1.34549040779128,0.419148504780331,3.21005656097099,0.00132708856050614,0.0178291557813168
"g__Burkholderia6","no_B_cell",3.09223942003729,-0.0379463556310957,0.161633171595219,-0.234768366274007,0.814388521640241,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__6","no_B_cell",15.5240318908778,-0.216605945875569,0.13923758984023,-1.55565710469505,0.119789651848331,0.594058885696824
"g__Acidovorax4","no_B_cell",1.20296156084259,-0.0773369794145534,0.272132852552402,-0.28418832452308,0.776266062446009,0.999766123505785
"g__Comamonas5","no_B_cell",2.018990578918,-0.0056755624221543,0.197732598056858,-0.0287032208038975,0.977101287597426,0.999766123505785
"g__Delftia6","no_B_cell",2.05268524775757,0.328014430274005,0.178447320988616,1.8381583341054,0.0660390774457719,0.411474251777502
"g__Pelomonas4","no_B_cell",1.16938194147094,-0.232542433113721,0.279349250078145,-0.83244337705818,0.405158726459188,0.999766123505785
"g__Schlegelella1","no_B_cell",1.00829098055674,-0.00382712514615397,0.279237508366258,-0.0137056270432487,0.989064834138412,0.999766123505785
"g__Tepidimonas1","no_B_cell",1.00829532005444,0.0487869488519309,0.274945281579647,0.177442393525121,0.859160910388489,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__6","no_B_cell",3.02728936786789,-0.00505973649566806,0.161597021424033,-0.0313108277063551,0.975021655381819,0.999766123505785
"g__Oxalobacter6","no_B_cell",2.18501884439139,-0.127815620336964,0.197623774749151,-0.646762367023926,0.517785751984526,0.999766123505785
"g__Ralstonia6","no_B_cell",3.12342230922714,-0.0535162836561706,0.161722213047973,-0.330914861029607,0.740708796321438,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f___g__3","no_B_cell",1.04190122973716,-0.0547062585681153,0.279652665862055,-0.195622160080177,0.844905914152048,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae_g__1","no_B_cell",1.00829098055674,-0.00382712514615397,0.279237508366258,-0.0137056270432487,0.989064834138412,0.999766123505785
"g__Neisseria1","no_B_cell",1.00588670511393,-0.000123193698621629,0.27926181636203,-0.000441140504729523,0.999648020813548,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__6","no_B_cell",4.14135172995365,-0.0315709558849232,0.139486321380752,-0.226337289365778,0.820939098072926,0.999766123505785
"g__Dechloromonas6","no_B_cell",2.86080466760085,-0.188769812811925,0.225544741188638,-0.836950628141866,0.40262032052403,0.999766123505785
"g__Methyloversatilis1","no_B_cell",1.00829532005444,-0.00382719935899744,0.279237517916515,-0.0137058923441,0.989064622478839,0.999766123505785
"g__Petrobacter3","no_B_cell",1.03950873508445,-0.0511312519964384,0.279546062991806,-0.182908145617265,0.854870091443188,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__6","no_B_cell",1853.45684185205,-1.38870781337539,0.50037016562158,-2.7753609403356,0.0055140474404873,0.0496377243998044
"g__Bilophila6","no_B_cell",444.428257045648,-1.50417274649245,0.470659910450596,-3.19588032269925,0.00139404921746921,0.0178291557813168
"g__Desulfovibrio6","no_B_cell",366.313983564255,9.6377595725184e-05,0.328798303537339,0.000293120720783279,0.999766123505785,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f___g__1","no_B_cell",1.02272875534592,-0.0258534127140393,0.279174563347725,-0.0926066200445263,0.926216084317365,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__6","no_B_cell",548.751903417443,-3.42234360710396,0.521836012734672,-6.55827410064943,5.44340872774071e-11,4.40916106946998e-09
"g__Flexispira6","no_B_cell",56.4434200584981,-0.7560829971638,0.472612861524909,-1.59979352809879,0.109644395036666,0.579208434650216
"g__Helicobacter6","no_B_cell",834.610672584826,0.812692689565708,0.417552413074294,1.94632497410836,0.0516157154899446,0.338989699028555
"g__Succinivibrio1","no_B_cell",1.01068985225257,-0.00752147814787542,0.279218547615551,-0.0269376021475176,0.978509502213651,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__6","no_B_cell",319.129907602395,-1.94621793470909,0.384488902613953,-5.06183122966021,4.15248540011866e-07,1.26131744028604e-05
"g__Aquamonas6","no_B_cell",2.21569702952674,-1.04978590873305,0.381467436193047,-2.7519672955827,0.00592384365265156,0.0496377243998044
"g__Citrobacter1","no_B_cell",1.0107018159839,-0.00752168357392873,0.279213323514689,-0.0269388418835,0.978508513406289,0.999766123505785
"g__Enterobacter6","no_B_cell",6.11381336707684,-0.228372950404583,0.182416111080466,-1.2519341030346,0.210593876841663,0.870456519448482
"g__Erwinia6","no_B_cell",13.4787631963867,-0.0306661883233898,0.0777629371491017,-0.394354810243224,0.693319102278648,0.999766123505785
"g__Escherichia1","no_B_cell",1.00829226438877,-0.00382714712935998,0.279237511195011,-0.0137057056302411,0.989064771440953,0.999766123505785
"g__Klebsiella6","no_B_cell",13.7774192424556,-0.800657612576884,0.272749959401343,-2.93550039139967,0.003330101912471,0.0337172818637689
"g__Morganella3","no_B_cell",1.03475158221869,-0.0439550250993294,0.279239688820473,-0.157409662233182,0.874921999024793,0.999766123505785
"g__Pantoea6","no_B_cell",2.04549911339777,-0.0258538565333397,0.197664893788616,-0.130796400098178,0.895936370837534,0.999766123505785
"g__Plesiomonas6","no_B_cell",3.05377982206648,-0.0185488568246206,0.1615589350795,-0.114811705186675,0.908594371015556,0.999766123505785
"g__Proteus6","no_B_cell",3.99420189328159,-0.396133586054385,0.202626395717285,-1.95499497808316,0.0505836630176807,0.338989699028555
"g__Raoultella6","no_B_cell",2.21330079432036,-1.14449523633215,0.392338897779332,-2.91710876186399,0.00353292557101924,0.034340036550307
"g__Salmonella6","no_B_cell",3.66943685756144,-0.354749017474874,0.301248358432691,-1.17759651644421,0.238957499304537,0.907291755171914
"g__Serratia6","no_B_cell",14.7925447772137,-0.158020842196563,0.110366613443762,-1.43178119963863,0.152206449352561,0.71127244601293
"g__Sodalis5","no_B_cell",2.02140942765644,-0.0075217552008164,0.197724108180288,-0.0380416696276508,0.969654458499346,0.999766123505785
"g__Trabulsiella6","no_B_cell",3.03694231041352,-0.00997964032055145,0.16159279412949,-0.0617579538389219,0.950755587512778,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Legionellales_f__Legionellaceae_g__3","no_B_cell",1.05164375212999,-0.0689233597217244,0.280352157584234,-0.245845654678138,0.805801714064021,0.999766123505785
"g__Legionella4","no_B_cell",2.0165899414927,-0.00382720064729001,0.19774114145263,-0.0193545997518521,0.984558227766178,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Oceanospirillales_f__Endozoicimonaceae_g__6","no_B_cell",3.03452575436926,-0.0087512081739242,0.161589493659906,-0.0541570369193845,0.956810049991167,0.999766123505785
"g__Endozoicomonas1","no_B_cell",1.00829420154132,-0.00382718025572327,0.279237515457975,-0.0137058240524965,0.989064676962538,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__3","no_B_cell",1.04683360448352,-0.0618334467155271,0.278974132741949,-0.221645806755578,0.824589620629614,0.999766123505785
"g__Aggregatibacter6","no_B_cell",3.18376574612539,0.101664375523197,0.153014786432048,0.664408831942166,0.506428681669302,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Moraxellaceae_g__4","no_B_cell",2.01658467176104,-0.00382714382740632,0.197741130342254,-0.0193543134945281,0.984558456123702,0.999766123505785
"g__Acinetobacter6","no_B_cell",9.29102223005965,0.128687278372844,0.089325260965237,1.44065941685774,0.149680925458621,0.71127244601293
"g__Enhydrobacter1","no_B_cell",1.00829281295439,-0.00382715651546491,0.279237512402869,-0.0137057391842945,0.989064744671206,0.999766123505785
"g__Moraxella1","no_B_cell",1.01789457296054,-0.0185482357988341,0.27919446186856,-0.0664348270903965,0.947031643429503,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae_g__6","no_B_cell",8.46560303445863,0.180442568104137,0.258461629183503,0.698140643445478,0.485089242568227,0.999766123505785
"g__Pseudomonas6","no_B_cell",23.7489840112998,-0.0783664538811384,0.0954829392256802,-0.820737762333793,0.411795656223565,0.999766123505785
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Xanthomonadales_f__Xanthomonadaceae_g__6","no_B_cell",3.236580586344,-0.108449532220619,0.162445133140931,-0.667607149095272,0.504384393040301,0.999766123505785
"g__Ignatzschineria4","no_B_cell",1.06838533659356,-0.0934620213642945,0.28024461185374,-0.333501581871884,0.738755695571928,0.999766123505785
"g__Luteibacter1","no_B_cell",1.00588670511393,-0.000123193698621629,0.27926181636203,-0.000441140504729523,0.999648020813548,0.999766123505785
"g__Stenotrophomonas6","no_B_cell",4.41077893097503,-0.102808611454968,0.140954835204301,-0.729372719325002,0.465773700714938,0.999766123505785
"g__Thermomonas1","no_B_cell",1.01551113647576,-0.0148823268426345,0.279196892288719,-0.0533040562186654,0.957489648403328,0.999766123505785
"g__Brachyspira6","no_B_cell",2.14887415672436,-0.102128367423203,0.197595571712061,-0.516855547613311,0.605257000470711,0.999766123505785
"g__Anaeroplasma6","no_B_cell",18.1557648083658,2.33387175491755,0.389939978951365,5.98520767527825,2.16113935919321e-09,8.7526144047325e-08
"k__Bacteria_p__Tenericutes_c__Mollicutes_o__Mycoplasmatales_f__Mycoplasmataceae_g__1","no_B_cell",1.01069915455055,-0.00752163810275415,0.279213317647868,-0.0269386795949329,0.978508642846855,0.999766123505785
"g__Mycoplasma6","no_B_cell",3.07815259135618,-0.524878005300035,0.297211827002757,-1.7660064560458,0.077394765751733,0.458705562870027
"k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f___g__6","no_B_cell",59.260252473447,-0.933832003306239,0.246631543612807,-3.78634455928429,0.000152879653892281,0.00285767353044802
"k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16_g__6","no_B_cell",6.56047760770537,0.199320931596152,0.203139901878761,0.981200294736344,0.326493978864786,0.999766123505785
"g__Akkermansia6","no_B_cell",133.454317839052,-3.90841145487122,0.487964721298022,-8.00961890128973,1.15064445138253e-15,1.39803300842977e-13
"g__Corynebacterium7","no_T_cell",6.8767922092974,-0.354885667373033,0.316121800966278,-1.12262319867933,0.261597558453954,0.419772826356345
"g__Mycobacterium7","no_T_cell",5.1279849024888,-0.0293857448277,0.183732850543135,-0.15993734784407,0.87293042786848,0.898988052580972
"g__Bifidobacterium7","no_T_cell",74.8253091905176,0.700932741997594,0.470735450586203,1.48901626407089,0.136483085988265,0.3034689157546
"k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__7","no_T_cell",105.530559411514,1.2115295324548,0.558435565602747,2.16950639801593,0.0300442591520118,0.0987168514994672
"g__Adlercreutzia7","no_T_cell",24.4623672698713,0.558368010757042,0.196169948300099,2.84634836067172,0.00442237862351507,0.0217960089301814
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f___g__7","no_T_cell",296.152161975671,-0.330626268505046,0.63770610722107,-0.518461819263133,0.604136092482697,0.75791618875102
"g__Odoribacter7","no_T_cell",177.460696631926,0.14241463212829,0.543777002905626,0.261898961094915,0.79339934059754,0.882976685503713
"g__Bacteroides7","no_T_cell",2017.01231295768,0.448667151668749,0.393622015387227,1.13984262599583,0.254351871469056,0.417863788842021
"g__Parabacteroides7","no_T_cell",751.06079581928,-0.986154559744537,0.468821976385591,-2.10347340657396,0.0354244075584454,0.106273222675336
"g__Prevotella7","no_T_cell",955.866545318245,-5.88299644339702,0.794258230832209,-7.40690648837587,1.29279551207265e-13,8.92028903330128e-12
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__7","no_T_cell",709.738936039101,-0.262032582050928,0.423349818608008,-0.618950500350991,0.535948968561703,0.725107428054068
"g__AF127","no_T_cell",161.281555144305,0.249357245253729,0.584069275317461,0.426930940885728,0.669429628532667,0.782892277436509
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__7","no_T_cell",5506.27072488117,-0.713608551300336,0.402494473306204,-1.77296484455688,0.0762345324289988,0.187863669200033
"k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__7","no_T_cell",24.1525046818306,-0.552676677113202,0.271166704357888,-2.03814357821665,0.0415355761207109,0.119414781347044
"g__Mucispirillum7","no_T_cell",492.554967574306,-0.822567151764779,0.6102189090035,-1.34798699225504,0.177662566365561,0.318994622855093
"g__Bacillus7","no_T_cell",17.2563547797306,-0.0140241449775648,0.0999489690941456,-0.140313052797523,0.888412651707102,0.901477543643971
"g__Geobacillus7","no_T_cell",9.20452670246662,-0.365982915906731,0.276058456235772,-1.32574426770741,0.184924419046431,0.318994622855093
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__7","no_T_cell",7.40142922083093,-0.0748307759368804,0.164148073239167,-0.455873617400617,0.64848086215193,0.782892277436509
"g__Sporosarcina7","no_T_cell",6.34766162540587,-0.0756456636867913,0.173057673990693,-0.437112448944965,0.662029799462218,0.782892277436509
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus7","no_T_cell",23.5090619625858,-0.170514093016129,0.124352112636628,-1.37121991255905,0.170306412617148,0.318994622855093
"g__Enterococcus7","no_T_cell",11.8879409781692,-0.0362663669663177,0.197145232437195,-0.183957616007129,0.854046704940177,0.898988052580972
"g__Lactobacillus7","no_T_cell",1031.90787905577,0.663759736500798,0.493327105255832,1.3454759112751,0.178471595288801,0.318994622855093
"g__Lactococcus7","no_T_cell",6.65048419389226,-0.14488967170526,0.211908771616888,-0.683736074725626,0.494141839312591,0.695832385970791
"g__Streptococcus7","no_T_cell",16.9671398198203,0.417660090856466,0.117503084624752,3.55446065258858,0.000378755180718217,0.00365965238867508
"g__Turicibacter7","no_T_cell",16.0849121099495,-2.93233715123221,0.699778823417036,-4.1903770921697,2.78491236099658e-05,0.000384317905817528
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__7","no_T_cell",6068.95111483416,-0.422474826578624,0.289102748780308,-1.46133106088059,0.143924609707451,0.3034689157546
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__7","no_T_cell",27.5918987456951,0.455944309881952,0.208632493690689,2.18539452707649,0.0288599318100851,0.0987168514994672
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__7","no_T_cell",10.31378192898,-0.701421408358406,0.295560575384521,-2.37319002186224,0.017635188609694,0.0676015563371603
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__7","no_T_cell",79.0172112213147,0.0692530350040535,0.393122294018963,0.176161555978082,0.860167022300034,0.898988052580972
"g__Candidatus Arthromitus7","no_T_cell",5.83992563219825,-2.57577975936478,0.697960034473775,-3.69044018588655,0.000223866325939852,0.00257446274830829
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium7","no_T_cell",11.709401603287,-0.0847423172366635,0.129511578348148,-0.654322326370408,0.512904164778619,0.707807747394495
"g__Dehalobacterium7","no_T_cell",69.8773263170281,0.101046209985371,0.34112499192374,0.296214620381611,0.767066184151193,0.8676650279743
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__7","no_T_cell",1608.87359259017,-0.517660195626825,0.263668971727153,-1.96329584112955,0.0496118084244324,0.131662106972532
"g__[Ruminococcus]7","no_T_cell",791.888741080002,-0.0753878556441112,0.375335498418939,-0.20085458466272,0.840812280139266,0.898988052580972
"g__Blautia7","no_T_cell",14.7065944496737,-0.148971697850929,0.215335390013867,-0.691812422664642,0.489055134231278,0.695832385970791
"g__Coprococcus7","no_T_cell",126.216125447166,-0.414538028954959,0.309976934115504,-1.33731895290149,0.181118546997116,0.318994622855093
"g__Dorea7","no_T_cell",90.2754965482566,-0.172899479071724,0.34505201259718,-0.501082366598366,0.616313156288597,0.759385853284164
